tradingday  instrumentid  jump               lbd                   eff                 hot                vol                 
20150804    FG13          -9.09391068085942  1.34171338234613e-06  0.0492566877307002  0.52688750200032   0.000794439431001482
20150804    HC00          -4.2385249302024   1.81006140190423e-05  0.102836879432624   0.173293175120061  0.000668070179525477
20150804    HC01          -4.2385249302024   1.81006140190423e-05  0.102836879432624   0.173293175120061  0.000668070179525477
20150804    HC10          -1.37741580772882  5.83022450961576e-06  0.0537634408602151  0.13215292779606   0.00056977453637323 
20150804    HC13          -2.69511106953481  6.22922257770257e-06  0.0822967897803383  0.152829612460654  0.000474992664618657
20150804    I00           -3.61117031530786  3.29523862203955e-07  0.027027027027027   1.1409889557346    0.00134907279850337 
20150804    I01           -3.61117031530786  3.29523862203955e-07  0.027027027027027   1.1409889557346    0.00134907279850337 
20150804    I05           -4.22542732409046  7.21040512469479e-06  0.0333333333333333  0.146056684111027  0.00110467323978841 
20150804    I09           -4.22005974103797  1.34720098306432e-06  0.0416666666666667  0.693477899030275  0.00111423494827859 
20150804    I13           -0.44629149325209  1.94853293414885e-07  0.0382084922122405  0.951524829957527  0.00102479648569703 
20150804    IC00          -0.08183107684307  1.88713976134944e-05  0.161224489795919   11.3015966855577   0.00225437700046351 
20150804    IC08          -0.08183107684307  1.88782626644473e-05  0.161224489795919   11.3015966855577   0.00225437700046351 
20150804    IC09          -1.73475380789565  0.00011781132840824   0.151237096509913   1.84105759367104   0.00256175367612291 
20150804    IC12          0.125858233118658  0.00045938834105233   0.122917894060307   0.445077574278239  0.00299952528928735 
20150804    IC13          -0.48067554052128  1.40417141185815e-05  0.164334989440672   7.62392547452432   0.00222002119011562 
20150804    IF00          -5.8419311581388   1.46294514177122e-06  0.175008874689385   20.4927706160297   0.00166709011761429 
20150804    IF08          -5.8419311581388   1.46277299029758e-06  0.175008874689385   20.4927706160297   0.00166709011761429 
20150804    IF09          -6.03125088791376  2.15743058399179e-05  0.19915922228061    2.64116111903488   0.00174730530173534 
20150804    IF12          -5.81935818207308  8.59868045623047e-05  0.181015820149875   1.11732970154373   0.00187473510349827 
20150804    IF13          -5.09599732365895  9.1933465286541e-07   0.192838986821116   14.6160324535551   0.00162280078782262 
20150804    IH00          -6.96040650155658  8.56381452968206e-06  0.153088042049934   10.5107702990354   0.00140109372053561 
20150804    IH08          -6.96040650155658  8.56160869853172e-06  0.153088042049934   10.5107702990354   0.00140109372053561 
20150804    IH09          -4.45090474086697  5.71076594082006e-05  0.13637857377588    1.40263665949995   0.00135078100208138 
20150804    IH12          -0.49844614906071  0.000225110727316691  0.128242074927953   0.510395405135995  0.00149303290393932 
20150804    IH13          -3.85916063733946  4.91058327257271e-06  0.151132820181476   6.71283929213358   0.00124509870580408 
20150804    J00           -5.60993889664221  5.01107665958358e-06  0.0909090909090909  0.316378567636069  0.000517339063491719
20150804    J01           -7.97547587817029  4.88910316889106e-06  0.014218009478673   0.555491050006606  0.000615251325127056
20150804    J09           -5.60993889664221  5.01107665958358e-06  0.0909090909090909  0.316378567636069  0.000517339063491719
20150804    J13           -4.56725077647075  2.49969647771863e-06  0.0489718890381135  0.405152000969111  0.000422017706387784
20150804    JD00          -1.53848646283876  6.98803394848105e-06  0.0555555555555556  0.517570889620546  0.000658722666035976
20150804    JD01          -0.52563407532133  4.33104868590893e-06  0.0405405405405405  0.473183995564622  0.000621816779390624
20150804    JD09          -1.53848646283876  6.98803394848105e-06  0.0555555555555556  0.517570889620546  0.000658722666035976
20150804    JD13          -0.69574078773374  2.31944322067063e-06  0.0037784810681431  0.472800100710697  0.000473779405289638
20150804    JM00          -6.43947211436568  6.15289626321233e-06  0.0721649484536082  0.3188150080366    0.000768953873926213
20150804    JM01          -11.4851481446663  8.48619407475092e-06  0.0368098159509202  0.238802590518425  0.000695477867439654
20150804    JM09          -6.43947211436568  6.15289626321233e-06  0.0721649484536082  0.3188150080366    0.000768953873926213
20150804    JM13          -5.30232537336702  3.814143289069e-06    0.0650419056801031  0.290418999195682  0.000596812909030905
20150804    L00           -1.53640468994032  1.06738694482186e-06  0.0289389067524116  1.22541866396544   0.00107274822067933 
20150804    L01           -1.38639896654893  1.25433180492451e-06  0.15606936416185    1.05325937597935   0.00124492131468603 
20150804    L05           -4.53043512352623  1.39368205725808e-05  0.13588850174216    0.16749653307549   0.00120773853639452 
20150804    L09           -1.53640468994032  1.06738694482186e-06  0.0289389067524116  1.22541866396544   0.00107274822067933 
20150804    L13           -1.13362600920239  5.82023665851797e-07  0.0921159955567354  1.06714298131826   0.00103475999654719 
20150804    M00           -0.85093807567101  2.51333815243877e-07  0.121827411167513   0.724007812523757  0.000522484695135826
20150804    M01           -0.85093807567101  2.51333815243877e-07  0.121827411167513   0.724007812523757  0.000522484695135826
20150804    M05           -2.57777519161848  1.54231771226829e-06  0.126934984520124   0.116806942208891  0.000476969794529883
20150804    M09           -1.77291463028679  8.70957323968682e-07  0.112299465240642   0.256709918302235  0.000522867562609295
20150804    M13           -4.09786009441847  1.45112990724755e-07  0.142548238935623   0.467944769561743  0.000471633441476938
20150804    MA00          -1.46554083753362  9.23944552101586e-07  0.0041152263374485  2.61097905131117   0.0013217643532347  
20150804    MA01          -1.46554083753362  9.23944552101586e-07  0.0041152263374485  2.61097905131117   0.0013217643532347  
20150804    MA05          -0.97801637656061  1.34817882550661e-05  0.0028409090909090  0.488579538221614  0.0014155447559801  
20150804    MA09          -1.81936364573422  2.45425821303011e-06  0.0197268588770865  1.76442053241025   0.00129866824415853 
20150804    ME13          -1.87510484637931  5.80573945468939e-07  0.0038157188250932  2.30167056936564   0.00128248410938725 
20150804    NI00          -2.41345165718089  2.86938886485646e-06  0.0445632798573975  1.27416941994602   0.000641947152640629
20150804    NI01          -1.19883230510229  6.32897056851156e-06  0.0409090909090909  0.420567313441128  0.000667914980303823
20150804    NI09          -2.41345165718089  2.86938886485646e-06  0.0445632798573975  1.27416941994602   0.000641947152640629
20150804    NI13          -2.00238415377878  2.52080061448808e-06  0.0454839191947543  1.00955994673134   0.000625230589756488
20150804    OI00          -5.04152677957557  6.42504695518612e-06  0.072               0.093056760268533  0.000527741068513689
20150804    OI01          -5.04152677957557  6.42504695518612e-06  0.072               0.093056760268533  0.000527741068513689
20150804    OI13          -3.76476666779975  4.44743487248298e-06  0.0743113368617401  0.082836725562864  0.000421218345290225
20150804    P00           -5.97170521353144  7.95925969758307e-07  0.0436893203883495  0.791469917005219  0.000724493452371951
20150804    P01           -5.97170521353144  7.95925969758307e-07  0.0436893203883495  0.791469917005219  0.000724493452371951
20150804    P05           -6.27678876671     3.81547181301035e-06  0.0402298850574713  0.232910087963854  0.000670027965938988
20150804    P09           -7.2183113047262   -1.0                  0.0293159609120521  0.218211256013089  0.000589279057933599
20150804    P13           -4.71753900181854  6.15020770205583e-07  0.0469318252299085  0.681902803006271  0.000610600381235598
20150804    PB00          -4.08468870995677  2.72202673727278e-05  0.0185185185185185  0.147216840046546  0.000598372688802528
20150804    PB10          -4.08468870995677  2.72202673727278e-05  0.0185185185185185  0.147216840046546  0.000598372688802528
20150804    PB13          -5.43194894509287  1.55377810336985e-05  0.0091784104292728  0.151517938797214  0.000445967197639648
20150804    PP00          -5.1219547992629   2.89074383029592e-06  0.129432624113475   0.83875293190131   0.000882079211142344
20150804    PP01          -4.41251754257511  3.22292687349791e-06  0.139575971731449   0.568488259581659  0.000959656939093005
20150804    PP05          -2.92883255080542  1.22294848043183e-05  0.120764552562989   0.11682128920306   0.00112571868209168 
20150804    PP09          -5.1219547992629   2.89074383029592e-06  0.129432624113475   0.83875293190131   0.000882079211142344
20150804    PP13          -4.74108073818225  1.4424036739259e-06   0.145366529380022   0.6252050411118    0.00089717712427221 
20150804    RB00          -0.57294291428964  1.72793955676075e-07  0.0336538461538462  0.849552802421637  0.000601614281654537
20150804    RB01          -0.57294291428964  1.72793955676075e-07  0.0336538461538462  0.849552802421637  0.000601614281654537
20150804    RB05          -4.96409930022963  4.59160052233568e-06  0.0707692307692308  0.130213730322973  0.000588564406796528
20150804    RB10          -3.94622169760129  8.34215691693952e-07  0.0135135135135135  0.469549154854869  0.00069184226865373 
20150804    RB13          -2.42586246409047  1.16499698319541e-07  0.0328316237713919  0.704076436197781  0.000574540889584891
20150804    RM00          -0.64558500933168  3.83933209085095e-07  0.0716049382716049  1.56110258898725   0.000675909930961926
20150804    RM01          -0.64558500933168  3.83933209085095e-07  0.0716049382716049  1.56110258898725   0.000675909930961926
20150804    RM05          -2.68813805987829  5.55663256684939e-06  0.0773480662983425  0.132138880226414  0.000627625543269443
20150804    RM09          -2.43357931264806  1.20066353410287e-06  0.104325699745547   0.878487680847305  0.000676075171401611
20150804    RM13          -1.81830165258423  2.32306149878879e-07  0.08358929475747    1.14914461027169   0.000607384983086437
20150804    RU00          -0.98336564260919  3.16070432477461e-06  0.0241545893719807  2.1702889432309    0.00145475466209375 
20150804    RU01          -0.98336564260919  3.16070432477461e-06  0.0241545893719807  2.1702889432309    0.00145475466209375 
20150804    RU05          -0.67273025546811  8.40255774932199e-05  0.0417827298050139  0.379749511811169  0.00164417479058586 
20150804    RU09          -1.79695178568125  3.72877989075907e-06  0.115479115479115   0.805219702799505  0.00113103894711712 
20150804    RU11          -2.04673573480498  5.84995573848703e-05  0.0171821305841924  0.312639778730944  0.00143502405711421 
20150804    RU13          -2.34736583504058  1.92004951036139e-06  0.034761662000972   1.73262276954018   0.00120539734327269 
20150804    SH001         2.89265959919888   1.03273632043302e-09  0.187675479848121   0.0                0.00101069598364548 
20150804    SH009         3.33624634174722   3.45104117019561e-09  0.217552660481542   0.0                0.00135664602084897 
20150804    SH010         2.0059251119603    1.98641939577227e-09  0.180669221431594   0.0                0.000904736534056104
20150804    SH016         -0.58341966413696  4.99864696830416e-09  0.173181978166287   0.0                0.000740278383708426
20150804    SH043         -1.38276448664536  1.16885525920118e-08  0.171817614220654   0.0                0.000816474199757651
20150804    SH300         3.33577109261563   1.24608086209215e-09  0.178111705069126   0.0                0.000898587431425127
20150804    SH902         3.64041952241279   4.37574916555943e-10  0.208120908776342   0.0                0.00108986253857365 
20150804    SH903         1.45550609149011   2.69056384675357e-09  0.166323005814334   0.0                0.000736041243210846
20150804    SH905         3.49747844641089   2.60148841555821e-09  0.212594376903386   0.0                0.00124134232003526 
20150804    SH971         2.97082321000657   2.97105452264062e-09  0.167899736270917   0.0                0.000821230803310466
20150804    SH980         0.369088381299941  4.77283581725168e-09  0.139550017036347   0.0                0.000645529060629369
20150804    SH981         3.93240813167487   1.38013728552737e-09  0.176318407103273   0.0                0.00106649694154617 
20150804    SH982         3.75990802499098   2.59967961402299e-09  0.209649778553492   0.0                0.00122770129050802 
20150804    SH984         3.87745491267094   1.32439240840665e-09  0.178010017025511   0.0                0.00107245144777148 
20150804    SN00          -4.01225915198197  0.000222599341921046  0.0538243626062323  0.421620036018992  0.00105055814726681 
20150804    SN09          -4.01225915198197  0.000222599341921046  0.0538243626062323  0.421620036018992  0.00105055814726681 
20150804    SN13          -2.36064732841287  0.00014326812287918   0.0154156752469538  0.337323990435707  0.000790481363531012
20150804    SRX00         -2.44817590346074  9.31005654300313e-07  0.0697674418604651  0.746290978479911  0.000531539090516377
20150804    SRX01         -2.44817590346074  9.31050678854167e-07  0.0697674418604651  0.746290978479911  0.000531539090516377
20150804    SRX05         -1.54892612249364  3.1622777864823e-06   0.0396825396825397  0.167716961005439  0.000563003805304679
20150804    SRX09         -0.98154072308548  1.50414769273979e-05  0.0528511821974965  0.139650878091214  0.000664298342985893
20150804    SRX13         -3.21403219562564  6.82822720637672e-07  0.0585522616792556  0.557986146219283  0.000516799464325495
20150804    SRY09         -2.25412341925621  7.51894500267878e-06  0.0472334682860999  0.232403381516652  0.000577217482832952
20150804    SZ001         3.20818608189723   1.17122434102135e-09  0.207499555444574   0.0                0.00110632274772003 
20150804    SZ004         3.63267608382506   5.99748189265492e-09  0.176624961916723   0.0                0.00097596873627098 
20150804    SZ101         3.11010204119389   3.09092642466727e-09  0.220793790711252   0.0                0.00113197453269755 
20150804    SZ102         2.79674811714188   9.92298264263757e-09  0.223377225913872   0.0                0.00143870162363097 
20150804    SZ333         2.65325086871249   1.48563187969877e-08  0.194548891011214   0.0                0.00111479868323299 
20150804    SZ606         2.83048539902947   2.73649187749144e-08  0.21437131236435    0.0                0.00150028483559306 
20150804    SZ611         3.19283465853328   1.41572629611717e-08  0.190965241572256   0.0                0.00124299450129587 
20150804    SZ624         3.0246530327459    5.19055571261878e-09  0.232740278041023   0.0                0.00124847728773991 
20150804    SZ634         2.48027582648339   1.56906240966853e-08  0.203520034623291   0.0                0.00120793806673756 
20150804    SZ635         2.54803184558333   2.49223735734577e-08  0.232728805383997   0.0                0.00140143543185954 
20150804    T00           -4.08465253702185  9.32986720014379e-06  0.0754257907542466  0.15240824642381   0.000134885834630609
20150804    T09           -4.08465253702185  9.32986720014379e-06  0.0754257907542466  0.15240824642381   0.000134885834630609
20150804    T13           -5.53990439059077  4.47161134384837e-06  0.0912711662294302  0.170098636891783  0.000105001848447772
20150804    TA00          -1.20321987598136  6.57797522164727e-07  0.0414414414414414  1.18276609823606   0.000959349998865953
20150804    TA01          -1.20321987598136  6.57797522164727e-07  0.0414414414414414  1.18276609823606   0.000959349998865953
20150804    TA05          -5.68790004676553  8.71568205057037e-06  0.032258064516129   0.192635661183002  0.00101574665728633 
20150804    TA09          -1.920460756508    1.08642746934309e-06  0.029940119760479   0.538245268011641  0.000874498759846107
20150804    TA13          -1.78374938963855  5.34865521481824e-07  0.0504629639463782  0.808421057462851  0.00079921417645063 
20150804    TC00          -2.33147197194743  1.82140297726683e-05  0.0802139037433134  0.126920067839059  0.000534666140050597
20150804    TC01          -2.33147197194743  1.82140297726683e-05  0.0802139037433134  0.126920067839059  0.000534666140050597
20150804    TC09          -3.21483292372632  6.91069289249315e-05  0.0239234449760766  0.274604223531102  0.000795004347932334
20150804    TC13          -2.23813298851278  1.75253135814296e-05  0.0669089703016825  0.149715846750866  0.000445174630213051
20150804    TF00          -2.64092781982057  3.95027926047019e-06  0.0612244897959162  0.321314569995295  0.00013314246244756 
20150804    TF09          -2.64092781982057  3.95027926047019e-06  0.0612244897959162  0.321314569995295  0.00013314246244756 
20150804    TF13          -5.0291084834752   2.93208984397783e-06  0.0962287504104785  0.243696821742652  0.000110447332697498
20150804    Y00           -2.32964377409504  8.75233270068774e-07  0.0804020100502513  0.432923856132276  0.00053670716068954 
20150804    Y01           -2.32964377409504  8.75233270068774e-07  0.0804020100502513  0.432923856132276  0.00053670716068954 
20150804    Y05           -2.66405093315642  2.84186469333467e-06  0.0689655172413793  0.113351244164491  0.00055178281505844 
20150804    Y09           -7.0084467333338   7.19506056092749e-06  0.111486486486486   0.108590514722143  0.000493733941006059
20150804    Y13           -2.51453875574536  6.90365660457431e-07  0.0929981163372601  0.363099836824162  0.000485109428026712
20150804    ZN00          -1.90505211636178  4.0604851459272e-06   0.06187624750499    0.449830762118739  0.000558640763066534
20150804    ZN09          -3.50989987168224  8.92912489776745e-06  0.0743099787685775  0.220002713937396  0.000543308264046702
20150804    ZN10          -1.90505211636178  4.0604851459272e-06   0.06187624750499    0.449830762118739  0.000558640763066534
20150804    ZN11          -2.90775127820041  9.03607445018798e-06  0.0698689956331878  0.193220667957302  0.000584368076821263
20150804    ZN12          -5.69030646125588  1.77865663387363e-05  0.0740740740740741  0.132501176465532  0.000836025754856452
20150804    ZN13          -2.74893083895315  2.68533786228944e-06  0.076567122321033   0.310072700870151  0.000504529995189098
20150805    AG00          -4.61109507209959  4.89104351061438e-07  0.0481012658227848  0.482826792372858  0.000317877118961895
20150805    AG06          -0.98739832388040  5.55170548473281e-05  0.0833333333333333  0.081841753330662  0.000423471549455587
20150805    AG12          -4.61109507209959  4.89104351061438e-07  0.0481012658227848  0.482826792372858  0.000317877118961895
20150805    AG13          -4.44514678572328  4.24184100207004e-07  0.0512322381542413  0.474696557172275  0.000303930652438075
20150805    AL00          -4.39416656193697  7.76886623552826e-06  0.0452261306532663  0.062875155014800  0.000351403548028734
20150805    AL09          -16.292101169793   -1.0                  0.010989010989011   0.061029040450617  0.00053515546856529 
20150805    AL10          -4.39416656193697  7.76886623552826e-06  0.0452261306532663  0.062875155014800  0.000351403548028734
20150805    AL11          -3.57092861762794  8.93956426377954e-06  0.0563380281690141  0.041300140859910  0.000381256426234434
20150805    AL13          -2.81512949388744  1.67367617511778e-06  0.0520460866110449  0.062832584275778  0.000213787018688511
20150805    AU00          -3.85405502016119  2.37881242161375e-06  0.0371900826446276  0.300174440647481  0.000284091331789583
20150805    AU12          -3.85405502016119  2.37881242161375e-06  0.0371900826446276  0.300174440647481  0.000284091331789583
20150805    AU13          -5.39037208197742  1.76318017944947e-06  0.037308373030898   0.298583473389764  0.000276458679612971
20150805    AU30          -1.59821882574256  9.13573996258552e-09  0.0106078897153335  0.61734944926647   0.000205670978030334
20150805    AU31          -1.16610862118756  2.43520571835599e-08  0.0305722661677589  0.682320212289809  0.000249516399229813
20150805    AU32          -2.65184245234737  1.26770717488893e-06  0.0498279975852553  0.291186017602217  0.000281695603985543
20150805    AU33          -0.82820906295696  7.54256379288794e-08  0.0822912728647461  1.08891974070525   0.000521499305098969
20150805    AU34          -1.35617464904312  7.13896579182136e-08  0.15467375803742    0.45486631874589   0.000240054215375039
20150805    AU35          -0.15450705024146  9.27011730814448e-08  0.0274549803892993  0.489147844858286  0.00034493053171875 
20150805    AX00          -2.71987464849416  2.23779771196979e-06  0.026634382566586   0.345303229806445  0.000367191548077444
20150805    AX01          -2.71987464849416  2.23779771196979e-06  0.026634382566586   0.345303229806445  0.000367191548077444
20150805    AX13          -4.29321065780295  2.14077942763349e-06  0.0295910031509484  0.278414175976221  0.000332024076889455
20150805    AY09          -3.28318085306129  1.50904115555068e-05  0.0432432432432432  0.109443429862844  0.000461611221455307
20150805    BUX00         -4.80683669685853  8.79788051524011e-06  0.0111524163568773  0.937404347321268  0.000791682991628946
20150805    BUX13         -4.81990660795354  7.5986516902577e-06   0.0069338505436300  0.909380014409278  0.000765827497011999
20150805    BUY09         -4.80683669685853  8.79788051524011e-06  0.0111524163568773  0.937404347321268  0.000791682991628946
20150805    BUY12         -4.27248935774114  7.85926579869148e-05  0.02                0.550329690181555  0.00114136151115741 
20150805    C00           -3.38681108042142  7.110598052021e-07    0.0306122448979592  0.241711701996384  0.000674734073831325
20150805    C01           -3.38681108042142  7.110598052021e-07    0.0306122448979592  0.241711701996384  0.000674734073831325
20150805    C05           -6.22830450737705  1.25476783294405e-06  0.0062111801242236  0.133930468115374  0.000555816467045555
20150805    C09           -0.11978064020598  1.66141884959286e-06  0.0666666666666667  0.341515022851132  0.00094199991117072 
20150805    C13           -1.29427399844642  3.33283644231778e-07  0.0658750253190197  0.243997961035517  0.000618123714346806
20150805    CF00          -5.68058140033919  1.60352452164996e-06  0.107981220657277   0.108182603569672  0.000348976633895833
20150805    CF01          -5.68058140033919  1.60352452164996e-06  0.107981220657277   0.108182603569672  0.000348976633895833
20150805    CF09          -2.66741678428556  2.1553895859372e-06   0.0952380952380952  0.090999512583166  0.000391639027770179
20150805    CF13          -2.84801733082274  1.27951271732926e-06  0.107620948168922   0.096585420038565  0.000293001057590726
20150805    CS00          -1.53504261353228  1.21407512258861e-05  0.0045248868778280  0.235217695755564  0.000646313807084017
20150805    CS01          -1.53504261353228  1.21407512258861e-05  0.0045248868778280  0.235217695755564  0.000646313807084017
20150805    CS13          -2.8879587138925   8.67794995298371e-06  0.0653859210738688  0.187284910591608  0.000510429403432777
20150805    CU00          -5.66088665234954  2.31396192331274e-06  0.0378378378378378  0.417227450943171  0.000490038662263589
20150805    CU01          -4.56624288740051  2.45980226728266e-05  0.0462776659959759  0.132554267673851  0.000591005050591085
20150805    CU08          -1.5968761283801   6.39782361147444e-06  0.089171974522293   0.16605911947814   0.000515073016322699
20150805    CU09          -4.32177353404992  6.61281826593068e-06  0.0546875           0.274091640447279  0.000458651862762895
20150805    CU10          -5.66088665234954  2.31396192331274e-06  0.0378378378378378  0.417227450943171  0.000490038662263589
20150805    CU11          -4.6743818109174   6.24588653956622e-06  0.0441176470588235  0.197916279299191  0.000485343695248757
20150805    CU12          -5.40784484949078  -1.0                  0.0491493383742911  0.143506930571874  0.00055974606387143 
20150805    CU13          -4.68161550686987  1.41382513581463e-06  0.044903272959825   0.291627447217766  0.000434746730109055
20150805    FG00          -6.11686439063476  2.90716740992186e-06  0.0232558139534884  0.533318770307601  0.00082311503530969 
20150805    FG01          -7.48588510368021  4.18121710620494e-06  0.0119047619047619  0.419570647901802  0.000855585485396683
20150805    FG09          -6.11686439063476  2.90716740992186e-06  0.0232558139534884  0.533318770307601  0.00082311503530969 
20150805    FG13          -8.41166568938239  1.26634445347319e-06  0.028039787469925   0.471109631470722  0.000721333227482334
20150805    HC00          -2.20493672802905  2.10760553417086e-05  0.00625             0.159146741128762  0.000685321085977689
20150805    HC01          -2.20493672802905  2.10760553417086e-05  0.00625             0.159146741128762  0.000685321085977689
20150805    HC10          -3.69271783480734  6.91569303149649e-06  0.0178571428571429  0.092491557084406  0.000483128874467863
20150805    HC13          -10.2903614180769  9.20038243906369e-06  0.0306959323867113  0.126419294613542  0.00046591699065382 
20150805    I00           -3.62446270389131  2.58719110898114e-07  0.0716981132075472  1.57089298030324   0.0013049137601576  
20150805    I01           -3.62446270389131  2.58719110898114e-07  0.0716981132075472  1.57089298030324   0.0013049137601576  
20150805    I05           -5.17690539736849  3.15636906303205e-06  0.11                0.327810024565497  0.0012122788223036  
20150805    I09           -2.88603629090297  9.48855380545161e-07  0.0543933054393305  0.710880626669668  0.00110183056482944 
20150805    I13           -0.98599923020299  1.53183079269237e-07  0.0695518891143907  1.24759657160597   0.00102090317849502 
20150805    IC00          -2.29693476409922  1.48162807640485e-05  0.0706501593891322  9.78512642408539   0.00174351303755389 
20150805    IC08          -2.29693476409922  1.48162807640485e-05  0.0706501593891322  9.78512642408539   0.00174351303755389 
20150805    IC09          -10.177882968783   8.84965170062285e-05  0.123051681706316   1.43146697874769   0.00249089356338161 
20150805    IC12          -4.98772524420537  0.000371758351855761  0.0720734866923138  0.408784284887595  0.00218270753844298 
20150805    IC13          -3.04566328561313  1.19696160800503e-05  0.0904868462518808  6.50667546898172   0.00168387250396132 
